order_id,restaurant_id,food_item,order_time,delivery_time,delivery_distance,order_value,delivery_method,traffic_condition,weather_condition,delivery_delay,route_taken,customer_id,age,gender,location,order_history,customer_rating,preferred_cuisine,order_frequency,loyalty_program,food_temperature,food_freshness,packaging_quality,food_condition,customer_satisfaction,small_route,bike_friendly_route,route_type,route_efficiency,traffic_avoidance
ORD003081,84.0,Pasta,03-20-24,03-20-24,4.73,33.08,Car,Low,Snowy,-1.99,Route_3,CUST003081,31,Other,Pune,13,4,Mexican,Weekly,No,Hot,2,1,Good,5,True,True,Car-only,0.542652688,No
ORD003082,85.0,Cup cake,01-04-24,01-04-24,14.52,12.3,Car,Low,Snowy,6.47,Route_1,CUST003082,29,Male,Bangalore,26,2,Asian,Weekly,Yes,Cold,2,3,Fair,5,False,True,Mixed,0.453103787,No
ORD003083,95.0,Pizza,03-07-24,03-07-24,10.61,45.28,Bike,Medium,Snowy,4.17,Route_3,CUST003083,50,Female,Bangalore,3,1,Mexican,Weekly,No,Hot,1,5,Good,4,False,True,Car-only,0.043785246,No
ORD003084,88.0,Fried chicken,09-13-24,09-13-24,11.97,19.92,Bike,Medium,Rainy,6.49,Route_2,CUST003084,55,Male,Chennai,27,4,Asian,Weekly,Yes,Warm,2,5,Fair,4,True,True,Mixed,0.820608297,Yes
ORD003085,51.0,Cup cake,05-11-24,05-11-24,6.26,46.56,Car,Medium,Sunny,7.33,Route_2,CUST003085,50,Male,Lucknow,30,2,Asian,Monthly,No,Warm,5,4,Fair,4,False,True,Car-only,0.933357689,Yes
ORD003086,18.0,Soup,01-23-24,01-23-24,11.21,9.14,Car,Low,Snowy,-8.04,Route_3,CUST003086,34,Other,Hyderabad,31,2,American,Weekly,No,Warm,5,3,Good,2,False,False,Car-only,0.085335362,No
ORD003087,40.0,Salad,01-07-24,01-07-24,14.03,38.69,Bike,Low,Rainy,18.91,Route_4,CUST003087,30,Male,Jaipur,7,3,Mediterranean,Weekly,No,Cold,2,5,Fair,4,False,True,Car-only,0.799674189,No
ORD003088,13.0,Pasta,09-27-24,09-27-24,5.27,48.24,Bike,Low,Rainy,9.32,Route_3,CUST003088,21,Other,Kolkata,1,2,Asian,Monthly,No,Cold,3,2,Fair,1,False,False,Mixed,0.800323037,Yes
ORD003089,16.0,Beef pie,04-17-24,04-17-24,13.03,16.75,Car,Medium,Rainy,12.91,Route_2,CUST003089,21,Female,Pune,7,2,Asian,Weekly,Yes,Hot,4,5,Poor,4,True,True,Mixed,0.350326594,No
ORD003090,34.0,Sushi,11-04-24,11-04-24,14.11,18.5,Car,Medium,Rainy,14.41,Route_5,CUST003090,19,Female,Kolkata,28,3,American,Monthly,No,Cold,2,1,Good,4,True,True,Bike-friendly,0.096753816,No
ORD003091,37.0,Whole cake,06-12-24,06-12-24,9.35,8.96,Walk,High,Snowy,-0.34,Route_3,CUST003091,39,Female,Delhi,25,5,Asian,Monthly,No,Warm,3,2,Fair,1,True,False,Mixed,0.780671869,No
ORD003092,34.0,Salad,12-12-24,12-12-24,9.05,42.13,Bike,High,Snowy,-9.56,Route_2,CUST003092,37,Male,Delhi,17,3,Italian,Weekly,No,Hot,2,3,Good,5,False,False,Bike-friendly,0.857183375,Yes
ORD003093,42.0,Pizza,07-01-24,07-01-24,13.19,16.34,Walk,Low,Sunny,9.8,Route_1,CUST003093,29,Other,Pune,33,3,Asian,Monthly,No,Warm,4,3,Good,5,True,True,Mixed,0.624806317,No
ORD003094,33.0,Salad,10-17-24,10-17-24,8.12,47.55,Car,High,Sunny,5.43,Route_5,CUST003094,21,Female,Chennai,22,1,Mediterranean,Weekly,Yes,Cold,3,3,Poor,3,True,False,Mixed,0.627288883,No
ORD003095,26.0,Chicken wings,08-01-24,08-01-24,9.39,12.19,Walk,Low,Sunny,-9.38,Route_2,CUST003095,42,Female,Ahmedabad,28,4,Mediterranean,Monthly,Yes,Warm,4,2,Poor,3,False,True,Bike-friendly,0.382163018,No
ORD003096,88.0,Pasta,04-29-24,04-29-24,2.08,34.32,Walk,Medium,Sunny,-4.76,Route_5,CUST003096,43,Female,Chennai,12,4,American,Weekly,No,Hot,5,3,Good,1,True,False,Bike-friendly,0.298033525,No
ORD003097,96.0,Soup,,12-01-24,4.73,16.64,Car,Low,Sunny,17.65,Route_2,CUST003097,55,Other,Mumbai,5,5,Asian,Monthly,No,Warm,5,5,Fair,3,True,True,Mixed,0.07470609,No
ORD003098,89.0,Salad,04-22-24,04-22-24,14.06,45.92,Walk,Low,Sunny,15.1,Route_3,CUST003098,33,Other,Hyderabad,36,2,Mexican,Monthly,No,Cold,3,2,Poor,4,False,False,Car-only,0.713680283,No
ORD003099,65.0,Chicken rice,08-26-24,08-26-24,7.07,13.59,Walk,Low,Snowy,11.63,Route_1,CUST003099,30,Male,Jaipur,17,5,Asian,Monthly,No,Cold,5,3,Fair,1,True,False,Bike-friendly,0.158487499,No
ORD003100,38.0,Pizza,07-18-24,07-18-24,4.54,6.39,Car,Low,Sunny,-0.12,Route_1,CUST003100,20,Other,Kolkata,27,2,American,Weekly,Yes,Cold,1,4,Poor,2,True,True,Mixed,0.175371607,No
ORD003101,65.0,Beef pie,03-04-24,03-04-24,6.78,44.93,Bike,High,Snowy,19.18,Route_4,CUST003101,33,Other,Delhi,10,1,American,Weekly,Yes,Hot,4,1,Good,2,True,True,Car-only,0.288307508,No
ORD003102,91.0,Chicken wings,08-08-24,08-08-24,6.62,40.13,Bike,Low,Snowy,2.95,Route_2,CUST003102,34,Other,Pune,42,2,American,Monthly,No,Warm,4,3,Fair,2,False,False,Mixed,0.245737739,No
ORD003103,89.0,Burritos,05-30-24,05-30-24,9.48,37.9,Car,Low,Sunny,12.05,Route_3,CUST003103,22,Male,Mumbai,48,1,Asian,Monthly,Yes,Warm,1,3,Good,2,False,False,Mixed,0.356046092,No
ORD003104,46.0,Beef pie,12-03-24,12-03-24,4.7,8.55,Bike,Medium,Sunny,-2.03,Route_1,CUST003104,44,Male,Pune,2,2,Asian,Weekly,No,Hot,5,2,Fair,2,False,False,Bike-friendly,0.139627624,No
ORD003105,53.0,Sushi,11-28-24,,2.48,25.31,Bike,High,Sunny,15.06,Route_1,CUST003105,59,Female,Hyderabad,39,2,Mediterranean,Monthly,Yes,Cold,1,2,Good,3,True,True,Car-only,0.147059746,No
ORD003106,96.0,Whole cake,08-11-24,08-11-24,12.92,9.42,Walk,Low,Sunny,-1.71,Route_3,CUST003106,39,Other,Ahmedabad,1,1,Italian,Monthly,Yes,Hot,5,2,Good,3,True,True,Mixed,0.104266284,No
ORD003107,5.0,Burger,07-28-24,07-28-24,10.44,42.13,Walk,Low,Sunny,13.85,Route_1,CUST003107,24,Male,Mumbai,15,4,Mexican,Weekly,Yes,Hot,1,1,Poor,1,False,False,Bike-friendly,0.410217148,No
ORD003108,14.0,Chicken wings,06-26-24,06-26-24,13.99,15.5,Bike,High,Sunny,-0.51,Route_1,CUST003108,23,Male,Mumbai,43,4,Mediterranean,Weekly,No,Warm,2,1,Poor,1,True,True,Mixed,0.458647021,No
ORD003109,25.0,Cup cake,06-22-24,06-22-24,13.34,41.99,Car,Low,Rainy,17.77,Route_2,CUST003109,43,Male,Mumbai,11,4,American,Monthly,No,Hot,5,3,Good,2,True,False,Bike-friendly,0.804383098,Yes
ORD003110,49.0,Cup cake,11-21-24,11-21-24,14.22,42.17,Car,High,Sunny,16.5,Route_2,CUST003110,19,Female,Bangalore,34,2,Mexican,Weekly,No,Hot,1,4,Good,2,True,True,Bike-friendly,0.255205948,No
ORD003111,94.0,Chicken pie,10-05-24,10-05-24,2.33,28.04,Car,High,Sunny,1.11,Route_4,CUST003111,55,Female,Ahmedabad,34,3,Mexican,Monthly,Yes,Warm,5,5,Fair,5,True,False,Mixed,0.085874902,No
ORD003112,12.0,Beef pie,04-16-24,04-16-24,2.43,41.04,Bike,Medium,Sunny,19.8,Route_1,CUST003112,59,Female,Chennai,39,2,Mexican,Monthly,No,Warm,4,4,Poor,4,True,True,Car-only,0.520611007,No
ORD003113,92.0,Briyani rice,04-06-24,04-06-24,9.27,30.12,Car,High,Snowy,-3.52,Route_1,CUST003113,33,Female,Delhi,32,4,American,Monthly,Yes,Warm,4,2,Fair,1,True,True,Bike-friendly,0.532674444,No
ORD003114,76.0,Fried chicken,01-02-24,01-02-24,13.13,35.06,Bike,Medium,Snowy,10.86,Route_1,CUST003114,32,Female,Ahmedabad,34,4,American,Weekly,Yes,Cold,2,2,Fair,1,False,True,Car-only,0.289284859,No
ORD003115,4.0,PastrySmoothie,,03-08-24,7.63,47.85,Car,Low,Rainy,11.72,Route_5,CUST003115,26,Female,Ahmedabad,14,5,Asian,Weekly,Yes,Warm,4,4,Good,3,False,True,Mixed,0.954062657,Yes
ORD003116,44.0,Taccos,01-28-24,01-28-24,6.04,38.37,Car,Medium,Sunny,-2.44,Route_5,CUST003116,25,Other,Ahmedabad,23,2,Asian,Monthly,Yes,Hot,5,2,Good,2,True,False,Car-only,0.79103753,No
ORD003117,95.0,Pasta,04-06-24,04-06-24,6.4,8.2,Car,Medium,Rainy,0.22,Route_2,CUST003117,41,Female,Hyderabad,32,3,Mediterranean,Weekly,No,Warm,4,2,Good,5,True,True,Mixed,0.562348864,No
ORD003118,,PastrySmoothie,07-20-24,07-20-24,12.27,13.54,Walk,High,Sunny,-3.11,Route_4,CUST003118,28,Male,Delhi,38,5,Italian,Weekly,Yes,Hot,5,4,Poor,1,True,False,Mixed,0.117048751,No
ORD003119,93.0,CoffeeBoba tea,07-03-24,07-03-24,14.76,43.89,Walk,Medium,Sunny,11.5,Route_5,CUST003119,22,Male,Chennai,7,4,Asian,Monthly,No,Warm,3,2,Fair,2,True,True,Bike-friendly,0.379871473,No
ORD003120,24.0,Burger,04-19-24,04-19-24,2.74,29.53,Walk,Low,Rainy,-3.96,Route_4,CUST003120,26,Other,Mumbai,19,3,Asian,Weekly,Yes,Cold,4,5,Poor,3,False,True,Car-only,0.290360383,No
ORD003121,83.0,Beef pie,01-25-24,01-25-24,14.98,42.78,Bike,Medium,Sunny,-9.03,Route_4,CUST003121,20,Female,Ahmedabad,29,2,Mediterranean,Weekly,No,Warm,4,2,Fair,2,False,False,Bike-friendly,0.74056085,No
ORD003122,34.0,Chicken wings,06-29-24,06-29-24,13.09,14.7,Walk,Low,Sunny,16.75,Route_5,CUST003122,32,Other,Hyderabad,27,4,Mediterranean,Monthly,No,Cold,1,2,Poor,3,False,True,Car-only,0.230329606,No
ORD003123,32.0,Taccos,02-21-24,02-21-24,9.43,37.14,Car,Medium,Sunny,7.42,Route_2,CUST003123,52,Female,Lucknow,29,3,American,Weekly,Yes,Warm,4,3,Good,2,True,True,Car-only,0.201114498,No
ORD003124,60.0,Briyani rice,01-18-24,01-18-24,8.61,8.31,Car,Medium,Sunny,12.8,Route_4,CUST003124,25,Female,Mumbai,11,2,Mexican,Monthly,Yes,Cold,4,3,Fair,5,False,False,Car-only,0.712861782,No
ORD003125,10.0,Salad,06-03-24,06-03-24,8.05,22.7,Walk,Medium,Rainy,2.19,Route_5,CUST003125,47,Other,Lucknow,36,2,Mediterranean,Monthly,Yes,Warm,4,5,Fair,3,True,False,Mixed,0.90609113,Yes
ORD003126,41.0,Cup cake,09-09-24,09-09-24,3.41,27.5,Bike,Medium,Rainy,5.92,Route_1,CUST003126,41,Male,Jaipur,31,1,Italian,Monthly,No,Warm,1,3,Fair,4,False,True,Mixed,0.859575459,Yes
ORD003127,87.0,Shawarma,09-04-24,09-04-24,14.62,29.26,Bike,High,Sunny,-3.78,Route_3,CUST003127,38,Female,Chennai,19,2,Italian,Monthly,No,Cold,1,2,Fair,4,False,True,Bike-friendly,0.011709304,No
ORD003128,3.0,Pizza,03-30-24,03-30-24,3.85,43.6,Bike,Low,Sunny,9.65,Route_2,CUST003128,39,Female,Delhi,41,5,American,Monthly,No,Warm,2,4,Poor,2,False,False,Bike-friendly,0.045050736,No
ORD003129,72.0,PastrySmoothie,08-13-24,08-13-24,14.48,7.81,Walk,Medium,Sunny,0.18,Route_2,CUST003129,42,Female,Lucknow,27,4,Mexican,Weekly,Yes,Warm,5,2,Fair,1,True,False,Mixed,0.721780509,No
ORD003130,40.0,Pasta,06-04-24,06-04-24,12.56,28.92,Walk,High,Rainy,11.06,Route_4,CUST003130,25,Female,Hyderabad,46,4,Asian,Monthly,No,Cold,5,1,Fair,1,False,False,Car-only,0.892546534,Yes
ORD003131,4.0,Burritos,01-14-24,01-14-24,4.21,23.13,Bike,High,Sunny,-1.59,Route_1,CUST003131,41,Other,Mumbai,46,3,Italian,Monthly,Yes,Cold,1,3,Good,4,False,True,Bike-friendly,0.006026742,No
ORD003132,42.0,Soup,01-11-24,01-11-24,6.38,17.69,Car,Low,Snowy,6.77,Route_1,CUST003132,56,Female,Mumbai,26,4,Italian,Weekly,Yes,Cold,3,4,Poor,1,True,True,Mixed,0.036726547,No
ORD003133,73.0,Salad,07-24-24,07-24-24,3.99,25.5,Bike,High,Rainy,11.94,Route_4,CUST003133,45,Female,Mumbai,28,1,Italian,Monthly,No,Hot,2,1,Good,1,True,True,Car-only,0.68801107,No
ORD003134,34.0,,10-12-24,10-12-24,5.28,22.34,Car,High,Sunny,-4.91,Route_3,CUST003134,29,Female,Jaipur,11,3,Asian,Weekly,No,Cold,1,1,Fair,2,False,False,Bike-friendly,0.513440418,No
ORD003135,9.0,Pasta,03-08-24,03-08-24,10.52,35.8,Car,Low,Rainy,-7.86,Route_5,CUST003135,34,Other,Kolkata,33,3,Italian,Weekly,Yes,Cold,3,2,Poor,4,True,True,Bike-friendly,0.426578858,No
ORD003136,24.0,Chicken pie,09-02-24,09-02-24,11.57,7.33,Walk,Low,Snowy,11.95,Route_4,CUST003136,27,Female,Bangalore,3,1,Italian,Weekly,Yes,Warm,3,3,Poor,4,True,True,Car-only,0.443895414,No
ORD003137,37.0,Cup cake,09-21-24,09-21-24,4.01,34.1,Car,Medium,Rainy,-9.37,Route_2,CUST003137,58,Male,Mumbai,5,4,Mexican,Monthly,Yes,Cold,2,2,Poor,4,False,False,Bike-friendly,0.140381172,No
ORD003138,78.0,Soup,05-07-24,05-07-24,4.24,47.96,Car,Medium,Sunny,1.88,Route_3,CUST003138,59,Male,Kolkata,41,4,Asian,Weekly,Yes,Hot,2,5,Fair,2,True,True,Mixed,0.305617353,No
ORD003139,56.0,Pizza,11-07-24,11-07-24,7.48,25.49,Bike,Medium,Sunny,5.66,Route_5,CUST003139,20,Other,Mumbai,8,4,Asian,Weekly,Yes,Warm,2,5,Poor,4,False,False,Car-only,0.977535332,Yes
ORD003140,71.0,CoffeeBoba tea,10-20-24,10-20-24,8.15,12.68,Bike,Medium,Sunny,-8.97,Route_3,CUST003140,59,Male,Hyderabad,14,1,Mediterranean,Weekly,Yes,Warm,5,3,Poor,3,True,False,Mixed,0.378106413,No
ORD003141,51.0,Sushi,05-22-24,05-22-24,11.47,12.62,Bike,Low,Snowy,4.66,Route_4,CUST003141,25,Male,Hyderabad,1,3,Mediterranean,Weekly,Yes,Hot,5,4,Poor,3,False,True,Car-only,0.325655067,No
ORD003142,19.0,Pasta,03-26-24,,12.87,43.45,Car,Low,Snowy,7.16,Route_3,CUST003142,31,Other,Kolkata,49,5,Italian,Monthly,No,Warm,4,3,Good,4,True,False,Car-only,0.666082584,No
ORD003143,99.0,Sushi,05-24-24,05-24-24,3.25,9.64,Bike,Medium,Sunny,19.56,Route_2,CUST003143,57,Other,Lucknow,5,3,Mediterranean,Weekly,Yes,Warm,2,5,Poor,2,False,True,Mixed,0.074040792,No
ORD003144,87.0,Shawarma,11-20-24,11-20-24,9.83,11.96,Car,Low,Sunny,14.59,Route_4,CUST003144,43,Other,Chennai,43,3,Mediterranean,Monthly,No,Hot,1,5,Poor,4,True,True,Car-only,0.309145106,No
ORD003145,70.0,CoffeeBoba tea,01-20-24,01-20-24,7.58,47.86,Walk,Medium,Snowy,-9.67,Route_5,CUST003145,34,Female,Pune,35,4,American,Monthly,Yes,Cold,4,4,Poor,2,False,True,Mixed,0.517285028,No
ORD003146,77.0,Whole cake,07-20-24,07-20-24,8.52,10.21,Walk,Medium,Sunny,-6.0,Route_1,CUST003146,43,Male,Chennai,17,1,American,Weekly,No,Warm,5,2,Good,2,False,True,Car-only,0.742492224,No
ORD003147,86.0,Briyani rice,05-03-24,05-03-24,14.5,26.36,Walk,Medium,Snowy,-6.46,Route_2,CUST003147,24,Female,Mumbai,29,5,Mediterranean,Monthly,No,Warm,3,5,Poor,5,True,False,Bike-friendly,0.449942937,No
ORD003148,86.0,Pasta,06-13-24,06-13-24,2.76,8.4,Walk,High,Rainy,14.04,Route_5,CUST003148,43,Female,Chennai,28,4,Mexican,Monthly,Yes,Warm,1,1,Poor,5,False,True,Bike-friendly,0.106020311,No
ORD003149,81.0,Taccos,01-26-24,01-26-24,14.66,11.43,Walk,Low,Snowy,2.74,Route_1,CUST003149,59,Male,Lucknow,18,5,Italian,Monthly,Yes,Warm,1,4,Fair,1,True,False,Car-only,0.82310935,Yes
ORD003150,43.0,PastrySmoothie,11-29-24,11-29-24,11.23,11.38,Car,Low,Rainy,13.85,Route_4,CUST003150,60,Other,Kolkata,16,3,Mexican,Weekly,Yes,Warm,4,4,Fair,3,True,True,Bike-friendly,0.317244675,No
ORD003151,45.0,Chicken wings,02-06-24,02-06-24,8.5,35.35,Walk,Medium,Rainy,3.41,Route_2,CUST003151,20,Female,Lucknow,32,3,American,Weekly,No,Warm,3,5,Poor,2,False,False,Bike-friendly,0.861014865,Yes
ORD003152,70.0,,02-17-24,02-17-24,8.08,33.31,Bike,Low,Snowy,3.81,Route_1,CUST003152,25,Female,Mumbai,27,1,American,Monthly,No,Warm,2,2,Good,3,False,False,Car-only,0.333504449,No
ORD003153,28.0,Shawarma,11-23-24,11-23-24,13.7,17.47,Car,Medium,Rainy,-0.81,Route_4,CUST003153,55,Male,Kolkata,2,5,Asian,Monthly,No,Cold,1,5,Poor,1,True,True,Car-only,0.067905516,No
ORD003154,46.0,CoffeeBoba tea,05-02-24,05-02-24,6.78,8.92,Walk,Medium,Snowy,11.22,Route_2,CUST003154,50,Male,Chennai,47,5,Mediterranean,Monthly,No,Cold,2,4,Fair,3,True,True,Bike-friendly,0.416669069,No
ORD003155,16.0,Chicken rice,07-17-24,07-17-24,14.66,23.08,Walk,Medium,Snowy,-9.28,Route_1,CUST003155,35,Female,Kolkata,44,1,Asian,Weekly,Yes,Cold,4,5,Poor,1,False,False,Car-only,0.266000932,No
ORD003156,72.0,PastrySmoothie,02-10-24,02-10-24,7.1,36.69,Walk,Medium,Rainy,10.6,Route_3,CUST003156,45,Other,Jaipur,7,1,Asian,Monthly,Yes,Hot,4,3,Good,4,False,True,Bike-friendly,0.199225997,No
ORD003157,28.0,Taccos,10-04-24,10-04-24,6.63,41.77,Walk,Low,Sunny,9.51,Route_3,CUST003157,28,Other,Hyderabad,32,3,Italian,Monthly,Yes,Cold,3,1,Good,3,False,False,Car-only,0.417900205,No
ORD003158,45.0,Burger,03-03-24,03-03-24,3.61,30.17,Car,High,Snowy,13.56,Route_3,CUST003158,54,Female,Jaipur,39,5,Mexican,Monthly,Yes,Cold,1,4,Fair,3,True,False,Mixed,0.335657464,No
ORD003159,45.0,Cup cake,02-17-24,02-17-24,11.39,13.88,Car,Medium,Snowy,15.07,Route_1,CUST003159,56,Female,Lucknow,4,4,Mexican,Monthly,Yes,Warm,4,2,Poor,5,False,False,Bike-friendly,0.082255391,No
ORD003160,45.0,Cup cake,11-05-24,11-05-24,11.42,18.53,Bike,High,Rainy,-6.52,Route_1,CUST003160,20,Female,Delhi,44,2,Italian,Weekly,Yes,Cold,3,1,Fair,3,False,False,Car-only,0.667414066,No
ORD003161,24.0,Chicken rice,08-07-24,08-07-24,6.57,18.29,Bike,Low,Rainy,0.1,Route_5,CUST003161,60,Female,Jaipur,41,4,Asian,Monthly,Yes,Hot,1,1,Fair,4,True,True,Mixed,0.871122028,Yes
ORD003162,44.0,Pizza,10-13-24,10-13-24,9.4,48.39,Car,Low,Rainy,-6.2,Route_5,CUST003162,35,Female,Lucknow,37,1,Mediterranean,Monthly,Yes,Warm,2,3,Fair,4,True,False,Mixed,0.740344521,No
,67.0,Cup cake,03-19-24,03-19-24,6.7,40.32,Walk,Medium,Rainy,12.55,Route_3,CUST003163,27,Other,Chennai,37,4,Mediterranean,Weekly,Yes,Warm,5,5,Good,5,True,False,Car-only,0.882365364,Yes
ORD003164,82.0,Pasta,09-17-24,09-17-24,9.92,18.72,Car,High,Sunny,-8.3,Route_4,CUST003164,20,Male,Pune,13,1,American,Monthly,No,Warm,2,3,Fair,3,True,True,Mixed,0.8727992,Yes
ORD003165,69.0,Beef pie,02-23-24,02-23-24,12.7,33.08,Car,High,Rainy,9.52,Route_1,CUST003165,33,Other,Chennai,2,3,Asian,Monthly,Yes,Hot,4,2,Good,3,False,False,Bike-friendly,0.146282789,No
ORD003166,26.0,CoffeeBoba tea,11-24-24,11-24-24,3.45,32.6,Walk,Medium,Sunny,-8.5,Route_3,CUST003166,53,Other,Chennai,16,1,Mediterranean,Weekly,No,Hot,5,2,Poor,5,False,True,Mixed,0.483556359,No
ORD003167,28.0,Salad,06-17-24,06-17-24,4.75,9.72,Walk,Low,Snowy,10.34,Route_5,CUST003167,22,Other,Delhi,24,3,Italian,Weekly,No,Warm,4,2,Poor,4,False,True,Mixed,0.21845036,No
ORD003168,1.0,Chicken wings,01-23-24,01-23-24,2.94,18.09,Bike,Medium,Sunny,0.75,Route_4,CUST003168,54,Other,Chennai,24,4,Italian,Weekly,No,Hot,5,1,Fair,4,False,True,Bike-friendly,0.762733475,No
ORD003169,45.0,Shawarma,04-12-24,04-12-24,12.14,39.1,Bike,High,Sunny,-6.14,Route_5,CUST003169,36,Other,Pune,7,4,Asian,Monthly,Yes,Warm,3,3,Poor,5,True,False,Car-only,0.626135487,No
ORD003170,95.0,Whole cake,11-24-24,11-24-24,6.93,38.0,Bike,Medium,Sunny,3.01,Route_1,CUST003170,26,Male,Delhi,10,3,American,Monthly,No,Warm,1,4,Fair,3,False,True,Mixed,0.111934581,No
ORD003171,47.0,PastrySmoothie,10-19-24,10-19-24,2.92,27.44,Walk,Low,Snowy,2.73,Route_4,CUST003171,20,Other,Hyderabad,30,3,Mediterranean,Weekly,Yes,Hot,2,2,Good,1,True,False,Mixed,0.554680027,No
ORD003172,14.0,Dumplings,02-05-24,02-05-24,3.27,14.81,Car,Low,Rainy,3.76,Route_1,CUST003172,58,Other,Jaipur,48,4,Asian,Weekly,Yes,Hot,2,2,Good,3,True,False,Bike-friendly,0.458888166,No
ORD003173,87.0,CoffeeBoba tea,08-24-24,,5.18,38.46,Car,High,Rainy,-2.03,Route_4,CUST003173,41,Other,Bangalore,1,1,Mexican,Monthly,No,Cold,3,4,Poor,2,True,True,Mixed,0.786090431,No
ORD003174,37.0,Pasta,07-08-24,07-08-24,6.3,28.92,Car,High,Sunny,12.3,Route_5,CUST003174,59,Female,Ahmedabad,38,1,Italian,Monthly,No,Hot,5,5,Good,4,False,False,Mixed,0.98448438,Yes
ORD003175,87.0,Salad,09-19-24,09-19-24,13.27,25.84,Car,Medium,Sunny,11.96,Route_2,CUST003175,19,Female,Bangalore,42,1,Asian,Weekly,No,Cold,5,3,Fair,4,False,False,Mixed,0.877142059,Yes
ORD003176,41.0,Shawarma,09-25-24,09-25-24,13.28,49.77,Car,Low,Snowy,10.99,Route_5,CUST003176,22,Female,Chennai,2,5,American,Monthly,Yes,Warm,1,1,Poor,1,True,False,Bike-friendly,0.890318706,Yes
ORD003177,30.0,Taccos,04-22-24,04-22-24,5.15,38.08,Walk,Medium,Snowy,-4.75,Route_2,CUST003177,25,Female,Pune,30,4,American,Monthly,No,Cold,5,5,Good,5,False,True,Bike-friendly,0.926336702,Yes
ORD003178,43.0,Beef pie,06-04-24,06-04-24,13.52,38.86,Walk,High,Snowy,5.51,Route_5,CUST003178,48,Other,Chennai,41,5,Mexican,Monthly,No,Hot,4,2,Poor,5,True,False,Mixed,0.065482938,No
ORD003179,51.0,Sushi,11-26-24,11-26-24,11.68,34.09,Car,High,Sunny,-1.59,Route_5,CUST003179,32,Female,Kolkata,45,2,Mexican,Weekly,Yes,Cold,5,5,Good,2,True,True,Car-only,0.479680232,No
ORD003180,50.0,Pizza,08-27-24,08-27-24,8.2,22.88,Walk,Low,Rainy,2.68,Route_4,CUST003180,29,Female,Ahmedabad,23,3,American,Weekly,Yes,Hot,2,3,Good,4,False,False,Mixed,0.230603296,No
ORD003181,22.0,Cup cake,09-30-24,09-30-24,3.37,6.02,Car,High,Snowy,-3.37,Route_2,CUST003181,40,Male,Lucknow,13,3,Italian,Weekly,No,Warm,3,3,Fair,5,True,True,Bike-friendly,0.664758364,No
ORD003182,46.0,Chicken wings,03-24-24,03-24-24,2.77,25.31,Car,Medium,Sunny,7.42,Route_3,CUST003182,25,Female,Chennai,33,5,American,Monthly,No,Warm,4,4,Fair,3,False,True,Mixed,0.678541282,No
ORD003183,59.0,Pasta,05-12-24,05-12-24,6.68,5.63,Bike,Medium,Sunny,12.91,Route_2,CUST003183,35,Other,Jaipur,16,5,Italian,Weekly,Yes,Cold,3,1,Poor,3,True,True,Car-only,0.740066403,No
ORD003184,54.0,,04-21-24,04-21-24,4.65,46.76,Car,Low,Snowy,4.43,Route_5,CUST003184,34,Male,Lucknow,39,4,Italian,Weekly,Yes,Warm,3,2,Poor,1,True,True,Mixed,0.147236724,No
ORD003185,7.0,Taccos,06-22-24,06-22-24,2.31,21.72,Bike,High,Rainy,6.71,Route_1,CUST003185,56,Male,Ahmedabad,49,5,Mediterranean,Weekly,Yes,Cold,4,3,Fair,2,False,True,Mixed,0.926025951,Yes
ORD003186,3.0,Chicken pie,09-17-24,09-17-24,2.69,42.77,Bike,Medium,Sunny,-0.56,Route_4,CUST003186,35,Male,Delhi,39,5,Asian,Weekly,Yes,Cold,2,1,Poor,5,True,False,Car-only,0.788642616,No
ORD003187,19.0,Cup cake,04-07-24,04-07-24,11.2,33.18,Car,High,Rainy,-1.24,Route_4,CUST003187,56,Other,Mumbai,49,5,American,Monthly,No,Cold,4,1,Fair,3,False,True,Bike-friendly,0.993467606,Yes
ORD003188,39.0,Pasta,04-11-24,,8.13,20.75,Walk,Medium,Sunny,16.46,Route_1,CUST003188,34,Female,Ahmedabad,4,3,Mexican,Monthly,Yes,Warm,3,3,Good,5,True,False,Mixed,0.14436907,No
ORD003189,80.0,Fried chicken,04-10-24,04-10-24,4.06,31.08,Car,Medium,Sunny,-9.24,Route_5,CUST003189,19,Male,Jaipur,19,4,Mexican,Weekly,No,Hot,2,5,Poor,2,False,False,Mixed,0.522860838,No
,84.0,Chicken pie,,12-07-24,9.78,17.67,Bike,High,Sunny,-0.03,Route_3,CUST003190,56,Other,Ahmedabad,27,4,Mediterranean,Monthly,Yes,Hot,5,5,Fair,3,False,False,Bike-friendly,0.317389387,No
ORD003191,61.0,Fried chicken,,03-17-24,14.04,44.44,Walk,Low,Rainy,-5.34,Route_5,CUST003191,23,Female,Jaipur,15,5,Italian,Monthly,No,Cold,3,5,Fair,2,False,True,Mixed,0.707622409,No
ORD003192,37.0,Dumplings,02-23-24,02-23-24,3.03,13.06,Bike,High,Snowy,16.59,Route_5,CUST003192,49,Male,Lucknow,20,4,Asian,Monthly,Yes,Hot,2,3,Fair,1,False,False,Mixed,0.16593318,No
ORD003193,13.0,Dumplings,08-07-24,08-07-24,8.85,36.47,Walk,Medium,Snowy,1.66,Route_2,CUST003193,30,Male,Bangalore,1,5,Italian,Weekly,Yes,Hot,5,4,Fair,5,True,True,Bike-friendly,0.160418217,No
